<<<<<<<<<<<<<<<URL	Name	id	First mention	Mentions	Last mention
/index.php/Lyonel_Tyrell	Lyonel Tyrell	1030	-1	0	0
/index.php/Colmar_Frey	Colmar Frey	323	-1	0	0
/index.php/Redtusk	Redtusk	1391	-1	0	0
/index.php/Brandon_Stark	Brandon Stark	243	2	15	188
/index.php/Larra_Blackmont	Larra Blackmont	930	-1	0	0
/index.php/Minisa_Whent	Minisa Whent	1144	-1	0	0
/index.php/Hendry_Bracken	Hendry Bracken	721	-1	0	0
/index.php/Rodwell_Stark	Rodwell Stark	1458	-1	0	0
/index.php/Jarmen_Buckwell	Jarmen Buckwell	795	117	1	117
/index.php/Manfryd_Yew	Manfryd Yew	1064	-1	0	0
/index.php/Aelinor_Targaryen	Aelinor Targaryen	15	80	1	80
/index.php/Melisandre	Melisandre	1122	69	25	344
/index.php/Gwayne_Corbray	Gwayne Corbray	652	-1	0	0
/index.php/Gylbert_Farwynd	Gylbert Farwynd	656	247	1	247
/index.php/Esgred	Esgred	519	-1	0	0
/index.php/Malleon	Malleon	1052	27	1	27
/index.php/Shiera_Seastar	Shiera Seastar	1560	309	1	309
/index.php/Leonette_Fossoway	Leonette Fossoway	949	-1	0	0
/index.php/Patrek_Vance	Patrek Vance	1292	-1	0	0
/index.php/Rattleshirt	Rattleshirt	1376	142	7	306
/index.php/Arwood_Frey	Arwood Frey	133	-1	0	0
/index.php/Roelle	Roelle	1459	-1	0	0
/index.php/Colemon	Colemon	319	25	8	269
/index.php/Davos_Seaworth	Davos Seaworth	385	74	17	306
/index.php/Harrag_Hoare	Harrag Hoare	696	229	1	229
/index.php/Skittrick	Skittrick	1574	-1	0	0
/index.php/Hother_Umber	Hother Umber	748	316	1	316
/index.php/Dickon_Tarly	Dickon Tarly	412	26	2	242
/index.php/Bethany_Rosby	Bethany Rosby	218	-1	0	0
/index.php/Bannen	Bannen	157	-1	0	0
/index.php/Humfrey_Wagstaff	Humfrey Wagstaff	765	-1	0	0
/index.php/Merianne_Frey	Merianne Frey	1130	-1	0	0
/index.php/Leo_Tyrell	Leo Tyrell	942	228	2	273
/index.php/Jon_Heddle	Jon Heddle	843	-1	0	0
/index.php/Deana_Hardyng	Deana Hardyng	386	-1	0	0
/index.php/Tallad	Tallad	1626	91	3	271
/index.php/Quenton_Hightower	Quenton Hightower	1348	-1	0	0
/index.php/Arnolf_Karstark	Arnolf Karstark	120	292	2	337
/index.php/Bennis	Bennis	200	-1	0	0
/index.php/Cotter_Pyke	Cotter Pyke	331	218	4	333
/index.php/Ralf_Kenning	Ralf Kenning	1369	246	2	295
/index.php/Galladon_of_Tarth	Galladon of Tarth	552	-1	0	0
/index.php/Kojja_Mo	Kojja Mo	905	263	1	263
/index.php/Todric	Todric	1669	-1	0	0
/index.php/Husband	Husband	766	156	2	158
/index.php/Ronald_Vance	Ronald Vance	1478	-1	0	0
/index.php/Meredyth_Crane	Meredyth Crane	1129	-1	0	0
/index.php/Aemon_Blackfyre	Aemon Blackfyre	16	-1	0	0
/index.php/Janos_Slynt	Janos Slynt	790	27	16	303
/index.php/Stalwart_Shield	Stalwart Shield	1585	277	1	277
/index.php/Osfryd_Kettleblack	Osfryd Kettleblack	1254	131	3	271
/index.php/Prendahl_na_Ghezn	Prendahl na Ghezn	1320	-1	0	0
/index.php/Maerie_(Whore)	Maerie (Whore)	1044	-1	0	0
/index.php/Eldred_Codd	Eldred Codd	480	246	1	246
/index.php/Brandon_Stark_(Lord)	Brandon Stark (Lord)	246	-1	0	0
/index.php/Hibald	Hibald	728	-1	0	0
