Chapter	Book	Title	characterURL	Character	ID
220	A Clash of Kings	Samwell IV	/index.php/Jon_Snow	Jon Snow	851
220	A Clash of Kings	Samwell IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
220	A Clash of Kings	Samwell IV	/index.php/Val	Val	1751
220	A Clash of Kings	Samwell IV	/index.php/Maester_Aemon	Maester Aemon	1045
220	A Clash of Kings	Samwell IV	/index.php/Janos_Slynt	Janos Slynt	790
220	A Clash of Kings	Samwell IV	/index.php/Bran_Stark	Bran Stark	240
220	A Clash of Kings	Samwell IV	/index.php/Jojen_Reed	Jojen Reed	832
220	A Clash of Kings	Samwell IV	/index.php/Coldhands	Coldhands	318
220	A Clash of Kings	Samwell IV	/index.php/Cotter_Pyke	Cotter Pyke	331
220	A Clash of Kings	Samwell IV	/index.php/Grenn	Grenn	630
220	A Clash of Kings	Samwell IV	/index.php/Pypar	Pypar	1329
221	A Clash of Kings	Jon XI	/index.php/Jon_Snow	Jon Snow	851
221	A Clash of Kings	Jon XI	/index.php/Satin	Satin	1535
221	A Clash of Kings	Jon XI	/index.php/Melisandre	Melisandre	1122
221	A Clash of Kings	Jon XI	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
221	A Clash of Kings	Jon XI	/index.php/Janos_Slynt	Janos Slynt	790
221	A Clash of Kings	Jon XI	/index.php/Eddard_Stark	Eddard Stark	456
221	A Clash of Kings	Jon XI	/index.php/Samwell_Tarly	Samwell Tarly	1527
221	A Clash of Kings	Jon XI	/index.php/Mance_Rayder	Mance Rayder	1057
221	A Clash of Kings	Jon XI	/index.php/Val	Val	1751
222	A Clash of Kings	Tyrion XI	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
222	A Clash of Kings	Tyrion XI	/index.php/Jaime_Lannister	Jaime Lannister	785
222	A Clash of Kings	Tyrion XI	/index.php/Varys	Varys	1757
222	A Clash of Kings	Tyrion XI	/index.php/Tysha	Tysha	1719
222	A Clash of Kings	Tyrion XI	/index.php/Tywin_Lannister	Tywin Lannister	1727
222	A Clash of Kings	Tyrion XI	/index.php/Cersei_Lannister	Cersei Lannister	295
222	A Clash of Kings	Tyrion XI	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
222	A Clash of Kings	Tyrion XI	/index.php/Lancel_Lannister	Lancel Lannister	922
222	A Clash of Kings	Tyrion XI	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
222	A Clash of Kings	Tyrion XI	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
222	A Clash of Kings	Tyrion XI	/index.php/Sansa_Stark	Sansa Stark	1530
222	A Clash of Kings	Tyrion XI	/index.php/Maegor_I_Targaryen	Maegor I Targaryen	1040
222	A Clash of Kings	Tyrion XI	/index.php/Shae	Shae	1552
223	A Clash of Kings	Samwell V	/index.php/Samwell_Tarly	Samwell Tarly	1527
223	A Clash of Kings	Samwell V	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
223	A Clash of Kings	Samwell V	/index.php/Janos_Slynt	Janos Slynt	790
223	A Clash of Kings	Samwell V	/index.php/Melisandre	Melisandre	1122
223	A Clash of Kings	Samwell V	/index.php/Maester_Aemon	Maester Aemon	1045
223	A Clash of Kings	Samwell V	/index.php/Cotter_Pyke	Cotter Pyke	331
223	A Clash of Kings	Samwell V	/index.php/Denys_Mallister	Denys Mallister	399
223	A Clash of Kings	Samwell V	/index.php/Jon_Snow	Jon Snow	851
224	A Clash of Kings	Jon XII	/index.php/Jon_Snow	Jon Snow	851
224	A Clash of Kings	Jon XII	/index.php/Alliser_Thorne	Alliser Thorne	57
224	A Clash of Kings	Jon XII	/index.php/Bowen_Marsh	Bowen Marsh	237
224	A Clash of Kings	Jon XII	/index.php/Tywin_Lannister	Tywin Lannister	1727
224	A Clash of Kings	Jon XII	/index.php/Janos_Slynt	Janos Slynt	790
224	A Clash of Kings	Jon XII	/index.php/Othell_Yarwyck	Othell Yarwyck	1265
224	A Clash of Kings	Jon XII	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
224	A Clash of Kings	Jon XII	/index.php/Melisandre	Melisandre	1122
224	A Clash of Kings	Jon XII	/index.php/Samwell_Tarly	Samwell Tarly	1527
224	A Clash of Kings	Jon XII	/index.php/Clydas	Clydas	316
224	A Clash of Kings	Jon XII	/index.php/Jeor_Mormont	Jeor Mormont	808
225	A Clash of Kings	Sansa VII	/index.php/Sansa_Stark	Sansa Stark	1530
225	A Clash of Kings	Sansa VII	/index.php/Petyr_Baelish	Petyr Baelish	1303
225	A Clash of Kings	Sansa VII	/index.php/Catelyn_Tully	Catelyn Tully	287
225	A Clash of Kings	Sansa VII	/index.php/Robert_Arryn	Robert Arryn	1432
225	A Clash of Kings	Sansa VII	/index.php/Colemon	Colemon	319
225	A Clash of Kings	Sansa VII	/index.php/Hoster_Tully	Hoster Tully	746
225	A Clash of Kings	Sansa VII	/index.php/Marillion	Marillion	1070
225	A Clash of Kings	Sansa VII	/index.php/Jon_Arryn	Jon Arryn	836
226	A Clash of Kings	Epilogue	/index.php/Merrett_Frey	Merrett Frey	1137
226	A Clash of Kings	Epilogue	/index.php/Stevron_Frey	Stevron Frey	1598
226	A Clash of Kings	Epilogue	/index.php/Petyr_Frey	Petyr Frey	1304
226	A Clash of Kings	Epilogue	/index.php/Jon_Umber_(Greatjon)	Jon Umber (Greatjon)	852
226	A Clash of Kings	Epilogue	/index.php/Edmure_Tully	Edmure Tully	462
226	A Clash of Kings	Epilogue	/index.php/Lothar_Frey	Lothar Frey	984
226	A Clash of Kings	Epilogue	/index.php/Roose_Bolton	Roose Bolton	1486
226	A Clash of Kings	Epilogue	/index.php/Ryman_Frey	Ryman Frey	1514
226	A Clash of Kings	Epilogue	/index.php/Edwyn_Frey	Edwyn Frey	469
226	A Clash of Kings	Epilogue	/index.php/Black_Walder_Frey	Black Walder Frey	225
226	A Clash of Kings	Epilogue	/index.php/Tristifer_IV_Mudd	Tristifer IV Mudd	1695
226	A Clash of Kings	Epilogue	/index.php/Beric_Dondarrion	Beric Dondarrion	204
226	A Clash of Kings	Epilogue	/index.php/Lem	Lem	934
226	A Clash of Kings	Epilogue	/index.php/Tom_of_Sevenstreams	Tom of Sevenstreams	1673
226	A Clash of Kings	Epilogue	/index.php/Catelyn_Tully	Catelyn Tully	287
228	A Feast for Crows	Prologue	/index.php/Mollander	Mollander	1149
228	A Feast for Crows	Prologue	/index.php/Armen	Armen	116
228	A Feast for Crows	Prologue	/index.php/Roone	Roone	1484
228	A Feast for Crows	Prologue	/index.php/Rosey	Rosey	1492
228	A Feast for Crows	Prologue	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
228	A Feast for Crows	Prologue	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
228	A Feast for Crows	Prologue	/index.php/Leo_Tyrell	Leo Tyrell	942
228	A Feast for Crows	Prologue	/index.php/Marwyn	Marwyn	1087
228	A Feast for Crows	Prologue	/index.php/Walgrave	Walgrave	1788
228	A Feast for Crows	Prologue	/index.php/Jaqen_H%27ghar	Jaqen H'ghar	791
228	A Feast for Crows	Prologue	/index.php/Emma	Emma	498
228	A Feast for Crows	Prologue	/index.php/Aegon_Targaryen	Aegon Targaryen	12
228	A Feast for Crows	Prologue	/index.php/Balon_Greyjoy	Balon Greyjoy	154
228	A Feast for Crows	Prologue	/index.php/Benedict	Benedict	190
228	A Feast for Crows	Prologue	/index.php/Maester_Cressen	Maester Cressen	1046
228	A Feast for Crows	Prologue	/index.php/Ebrose	Ebrose	453
228	A Feast for Crows	Prologue	/index.php/Gormon_Tyrell	Gormon Tyrell	615
228	A Feast for Crows	Prologue	/index.php/Leyton_Hightower	Leyton Hightower	961
228	A Feast for Crows	Prologue	/index.php/Mace_Tyrell	Mace Tyrell	1035
228	A Feast for Crows	Prologue	/index.php/Mollos	Mollos	1150
228	A Feast for Crows	Prologue	/index.php/Moryn_Tyrell	Moryn Tyrell	1174
228	A Feast for Crows	Prologue	/index.php/Renly_Baratheon	Renly Baratheon	1396
228	A Feast for Crows	Prologue	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
228	A Feast for Crows	Prologue	/index.php/Ryam	Ryam	1504
228	A Feast for Crows	Prologue	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
228	A Feast for Crows	Prologue	/index.php/Tywin_Lannister	Tywin Lannister	1727
228	A Feast for Crows	Prologue	/index.php/Vaellyn	Vaellyn	1750
229	A Feast for Crows	The Prophet	/index.php/Aeron_Greyjoy	Aeron Greyjoy	25
229	A Feast for Crows	The Prophet	/index.php/Gormond_Goodbrother	Gormond Goodbrother	617
229	A Feast for Crows	The Prophet	/index.php/Gorold_Goodbrother	Gorold Goodbrother	619
229	A Feast for Crows	The Prophet	/index.php/Balon_Greyjoy	Balon Greyjoy	154
229	A Feast for Crows	The Prophet	/index.php/Murenmure	Murenmure	1183
229	A Feast for Crows	The Prophet	/index.php/Euron_Greyjoy	Euron Greyjoy	521
229	A Feast for Crows	The Prophet	/index.php/Asha_Greyjoy	Asha Greyjoy	138
229	A Feast for Crows	The Prophet	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
229	A Feast for Crows	The Prophet	/index.php/Victarion_Greyjoy	Victarion Greyjoy	1763
229	A Feast for Crows	The Prophet	/index.php/Quellon_Greyjoy	Quellon Greyjoy	1341
229	A Feast for Crows	The Prophet	/index.php/Harlon_Greyjoy	Harlon Greyjoy	688
229	A Feast for Crows	The Prophet	/index.php/Quenton_Greyjoy	Quenton Greyjoy	1347
229	A Feast for Crows	The Prophet	/index.php/Donel_Greyjoy	Donel Greyjoy	419
229	A Feast for Crows	The Prophet	/index.php/Alannys_Harlaw	Alannys Harlaw	36
229	A Feast for Crows	The Prophet	/index.php/Urrigon_Greyjoy	Urrigon Greyjoy	1742
229	A Feast for Crows	The Prophet	/index.php/Robin_Greyjoy	Robin Greyjoy	1444
229	A Feast for Crows	The Prophet	/index.php/Rodrik_Greyjoy	Rodrik Greyjoy	1454
229	A Feast for Crows	The Prophet	/index.php/Maron_Greyjoy	Maron Greyjoy	1077
229	A Feast for Crows	The Prophet	/index.php/Emmond	Emmond	502
229	A Feast for Crows	The Prophet	/index.php/Steffarion_Sparr	Steffarion Sparr	1589
229	A Feast for Crows	The Prophet	/index.php/Gran_Goodbrother	Gran Goodbrother	621
229	A Feast for Crows	The Prophet	/index.php/Gysella_Goodbrother	Gysella Goodbrother	665
229	A Feast for Crows	The Prophet	/index.php/Gwin_Goodbrother	Gwin Goodbrother	654
229	A Feast for Crows	The Prophet	/index.php/Greydon_Goodbrother	Greydon Goodbrother	634
229	A Feast for Crows	The Prophet	/index.php/Rus	Rus	1503
229	A Feast for Crows	The Prophet	/index.php/Tarle	Tarle	1633
229	A Feast for Crows	The Prophet	/index.php/Dagmer	Dagmer	360
229	A Feast for Crows	The Prophet	/index.php/Sawane_Botley	Sawane Botley	1536
229	A Feast for Crows	The Prophet	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
229	A Feast for Crows	The Prophet	/index.php/Urras_Ironfoot	Urras Ironfoot	1739
229	A Feast for Crows	The Prophet	/index.php/Sylas_Flatnose	Sylas Flatnose	1611
229	A Feast for Crows	The Prophet	/index.php/Harrag_Hoare	Harrag Hoare	696
230	A Feast for Crows	The Captain Of Guards	/index.php/Areo_Hotah	Areo Hotah	110
230	A Feast for Crows	The Captain Of Guards	/index.php/Doran_Martell	Doran Martell	431
230	A Feast for Crows	The Captain Of Guards	/index.php/Obara_Sand	Obara Sand	1223
230	A Feast for Crows	The Captain Of Guards	/index.php/Oberyn_Martell	Oberyn Martell	1225
230	A Feast for Crows	The Captain Of Guards	/index.php/Nymeria_Sand	Nymeria Sand	1220
230	A Feast for Crows	The Captain Of Guards	/index.php/Tywin_Lannister	Tywin Lannister	1727
230	A Feast for Crows	The Captain Of Guards	/index.php/Gregor_Clegane	Gregor Clegane	629
230	A Feast for Crows	The Captain Of Guards	/index.php/Arys_Oakheart	Arys Oakheart	137
230	A Feast for Crows	The Captain Of Guards	/index.php/Cersei_Lannister	Cersei Lannister	295
230	A Feast for Crows	The Captain Of Guards	/index.php/Tyene_Sand	Tyene Sand	1712
230	A Feast for Crows	The Captain Of Guards	/index.php/Jaime_Lannister	Jaime Lannister	785
230	A Feast for Crows	The Captain Of Guards	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
230	A Feast for Crows	The Captain Of Guards	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
230	A Feast for Crows	The Captain Of Guards	/index.php/Elia_Martell	Elia Martell	483
230	A Feast for Crows	The Captain Of Guards	/index.php/Arianne_Martell	Arianne Martell	113
230	A Feast for Crows	The Captain Of Guards	/index.php/Trystane_Martell	Trystane Martell	1701
230	A Feast for Crows	The Captain Of Guards	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
230	A Feast for Crows	The Captain Of Guards	/index.php/Caleotte	Caleotte	276
230	A Feast for Crows	The Captain Of Guards	/index.php/Ellaria_Sand	Ellaria Sand	486
230	A Feast for Crows	The Captain Of Guards	/index.php/Myles	Myles	1189
230	A Feast for Crows	The Captain Of Guards	/index.php/Ricasso	Ricasso	1416
230	A Feast for Crows	The Captain Of Guards	/index.php/Manfrey_Martell	Manfrey Martell	1062
230	A Feast for Crows	The Captain Of Guards	/index.php/Sarella_Sand	Sarella Sand	1531
230	A Feast for Crows	The Captain Of Guards	/index.php/Mors_Martell	Mors Martell	1169
230	A Feast for Crows	The Captain Of Guards	/index.php/Myriah_Martell	Myriah Martell	1197
230	A Feast for Crows	The Captain Of Guards	/index.php/Daeron_Targaryen	Daeron Targaryen	356
230	A Feast for Crows	The Captain Of Guards	/index.php/Daemon_Sand	Daemon Sand	350
230	A Feast for Crows	The Captain Of Guards	/index.php/Lewyn_Martell	Lewyn Martell	956
230	A Feast for Crows	The Captain Of Guards	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
230	A Feast for Crows	The Captain Of Guards	/index.php/Rhaenys_daughter_of_Rhaegar_Targaryen	Rhaenys daughter of Rhaegar Targaryen	1410
230	A Feast for Crows	The Captain Of Guards	/index.php/Loreza_Sand	Loreza Sand	979
230	A Feast for Crows	The Captain Of Guards	/index.php/Quentyn_Martell	Quentyn Martell	1351
230	A Feast for Crows	The Captain Of Guards	/index.php/Aegon_Targaryen	Aegon Targaryen	12
230	A Feast for Crows	The Captain Of Guards	/index.php/Obella_Sand	Obella Sand	1224
230	A Feast for Crows	The Captain Of Guards	/index.php/Dorea_Sand	Dorea Sand	433
230	A Feast for Crows	The Captain Of Guards	/index.php/Elia_Sand	Elia Sand	484
231	A Feast for Crows	Cersei I	/index.php/Cersei_Lannister	Cersei Lannister	295
231	A Feast for Crows	Cersei I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
231	A Feast for Crows	Cersei I	/index.php/Tywin_Lannister	Tywin Lannister	1727
231	A Feast for Crows	Cersei I	/index.php/Jaime_Lannister	Jaime Lannister	785
231	A Feast for Crows	Cersei I	/index.php/Boros_Blount	Boros Blount	234
231	A Feast for Crows	Cersei I	/index.php/Pycelle	Pycelle	1326
231	A Feast for Crows	Cersei I	/index.php/Qyburn	Qyburn	1358
231	A Feast for Crows	Cersei I	/index.php/Shae	Shae	1552
231	A Feast for Crows	Cersei I	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
231	A Feast for Crows	Cersei I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
231	A Feast for Crows	Cersei I	/index.php/Kevan_Lannister	Kevan Lannister	900
231	A Feast for Crows	Cersei I	/index.php/Varys	Varys	1757
231	A Feast for Crows	Cersei I	/index.php/Meryn_Trant	Meryn Trant	1140
232	A Feast for Crows	Brienne I	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
232	A Feast for Crows	Brienne I	/index.php/Sansa_Stark	Sansa Stark	1530
232	A Feast for Crows	Brienne I	/index.php/Jaime_Lannister	Jaime Lannister	785
232	A Feast for Crows	Brienne I	/index.php/Illifer	Illifer	770
232	A Feast for Crows	Brienne I	/index.php/Renly_Baratheon	Renly Baratheon	1396
232	A Feast for Crows	Brienne I	/index.php/Varys	Varys	1757
232	A Feast for Crows	Brienne I	/index.php/Catelyn_Tully	Catelyn Tully	287
233	A Feast for Crows	Samwell I	/index.php/Samwell_Tarly	Samwell Tarly	1527
233	A Feast for Crows	Samwell I	/index.php/Jon_Snow	Jon Snow	851
233	A Feast for Crows	Samwell I	/index.php/Pypar	Pypar	1329
233	A Feast for Crows	Samwell I	/index.php/Grenn	Grenn	630
233	A Feast for Crows	Samwell I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
233	A Feast for Crows	Samwell I	/index.php/Val	Val	1751
233	A Feast for Crows	Samwell I	/index.php/Dalla	Dalla	369
233	A Feast for Crows	Samwell I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
233	A Feast for Crows	Samwell I	/index.php/Melisandre	Melisandre	1122
233	A Feast for Crows	Samwell I	/index.php/Mance_Rayder	Mance Rayder	1057
233	A Feast for Crows	Samwell I	/index.php/Gilly	Gilly	603
233	A Feast for Crows	Samwell I	/index.php/Maester_Aemon	Maester Aemon	1045
233	A Feast for Crows	Samwell I	/index.php/Randyll_Tarly	Randyll Tarly	1373
233	A Feast for Crows	Samwell I	/index.php/Dareon	Dareon	381
234	A Feast for Crows	Arya I	/index.php/Arya_Stark	Arya Stark	136
234	A Feast for Crows	Arya I	/index.php/Ternesio_Terys	Ternesio Terys	1635
234	A Feast for Crows	Arya I	/index.php/Syrio_Forel	Syrio Forel	1621
234	A Feast for Crows	Arya I	/index.php/Jaqen_H%27ghar	Jaqen H'ghar	791
234	A Feast for Crows	Arya I	/index.php/Denyo_Terys	Denyo Terys	395
234	A Feast for Crows	Arya I	/index.php/Yorko_Terys	Yorko Terys	1875
234	A Feast for Crows	Arya I	/index.php/Kindly_Man	Kindly Man	902
235	A Feast for Crows	Cersei II	/index.php/Cersei_Lannister	Cersei Lannister	295
235	A Feast for Crows	Cersei II	/index.php/Tywin_Lannister	Tywin Lannister	1727
235	A Feast for Crows	Cersei II	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
235	A Feast for Crows	Cersei II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
235	A Feast for Crows	Cersei II	/index.php/Falyse_Stokeworth	Falyse Stokeworth	531
235	A Feast for Crows	Cersei II	/index.php/Lollys_Stokeworth	Lollys Stokeworth	966
235	A Feast for Crows	Cersei II	/index.php/Lancel_Lannister	Lancel Lannister	922
235	A Feast for Crows	Cersei II	/index.php/Taena_of_Myr	Taena of Myr	1622
235	A Feast for Crows	Cersei II	/index.php/Mace_Tyrell	Mace Tyrell	1035
235	A Feast for Crows	Cersei II	/index.php/Garth_Tyrell	Garth Tyrell	577
235	A Feast for Crows	Cersei II	/index.php/Gyles_Rosby	Gyles Rosby	662
235	A Feast for Crows	Cersei II	/index.php/Olenna_Redwyne	Olenna Redwyne	1232
235	A Feast for Crows	Cersei II	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
235	A Feast for Crows	Cersei II	/index.php/Qyburn	Qyburn	1358
235	A Feast for Crows	Cersei II	/index.php/Gregor_Clegane	Gregor Clegane	629
235	A Feast for Crows	Cersei II	/index.php/Kevan_Lannister	Kevan Lannister	900
235	A Feast for Crows	Cersei II	/index.php/Randyll_Tarly	Randyll Tarly	1373
235	A Feast for Crows	Cersei II	/index.php/Mathis_Rowan	Mathis Rowan	1095
236	A Feast for Crows	Jaime I	/index.php/Jaime_Lannister	Jaime Lannister	785
236	A Feast for Crows	Jaime I	/index.php/Tywin_Lannister	Tywin Lannister	1727
236	A Feast for Crows	Jaime I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
236	A Feast for Crows	Jaime I	/index.php/Varys	Varys	1757
236	A Feast for Crows	Jaime I	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
236	A Feast for Crows	Jaime I	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
236	A Feast for Crows	Jaime I	/index.php/Boros_Blount	Boros Blount	234
236	A Feast for Crows	Jaime I	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
236	A Feast for Crows	Jaime I	/index.php/Cersei_Lannister	Cersei Lannister	295
236	A Feast for Crows	Jaime I	/index.php/Kevan_Lannister	Kevan Lannister	900
236	A Feast for Crows	Jaime I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
236	A Feast for Crows	Jaime I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
236	A Feast for Crows	Jaime I	/index.php/Mace_Tyrell	Mace Tyrell	1035
237	A Feast for Crows	Brienne II	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
237	A Feast for Crows	Brienne II	/index.php/Dontos_Hollard	Dontos Hollard	429
237	A Feast for Crows	Brienne II	/index.php/Sansa_Stark	Sansa Stark	1530
237	A Feast for Crows	Brienne II	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
237	A Feast for Crows	Brienne II	/index.php/Serala	Serala	1547
237	A Feast for Crows	Brienne II	/index.php/Denys_Darklyn	Denys Darklyn	397
237	A Feast for Crows	Brienne II	/index.php/Tywin_Lannister	Tywin Lannister	1727
237	A Feast for Crows	Brienne II	/index.php/Symon_Hollard	Symon Hollard	1616
237	A Feast for Crows	Brienne II	/index.php/Gwayne_Gaunt	Gwayne Gaunt	653
237	A Feast for Crows	Brienne II	/index.php/Barristan_Selmy	Barristan Selmy	163
237	A Feast for Crows	Brienne II	/index.php/Dick	Dick	408
237	A Feast for Crows	Brienne II	/index.php/Shagwell	Shagwell	1554
237	A Feast for Crows	Brienne II	/index.php/Renly_Baratheon	Renly Baratheon	1396
237	A Feast for Crows	Brienne II	/index.php/Jaime_Lannister	Jaime Lannister	785
237	A Feast for Crows	Brienne II	/index.php/Tanselle	Tanselle	1628
237	A Feast for Crows	Brienne II	/index.php/Podrick_Payne	Podrick Payne	1309
237	A Feast for Crows	Brienne II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
238	A Feast for Crows	Sansa I	/index.php/Sansa_Stark	Sansa Stark	1530
238	A Feast for Crows	Sansa I	/index.php/Marillion	Marillion	1070
238	A Feast for Crows	Sansa I	/index.php/Petyr_Baelish	Petyr Baelish	1303
238	A Feast for Crows	Sansa I	/index.php/Nestor_Royce	Nestor Royce	1206
238	A Feast for Crows	Sansa I	/index.php/Albar_Royce	Albar Royce	39
238	A Feast for Crows	Sansa I	/index.php/Yohn_Royce	Yohn Royce	1872
238	A Feast for Crows	Sansa I	/index.php/Robert_Arryn	Robert Arryn	1432
238	A Feast for Crows	Sansa I	/index.php/Colemon	Colemon	319
238	A Feast for Crows	Sansa I	/index.php/Gretchel	Gretchel	631
238	A Feast for Crows	Sansa I	/index.php/Maddy	Maddy	1037
238	A Feast for Crows	Sansa I	/index.php/Marwyn_Belmore	Marwyn Belmore	1088
238	A Feast for Crows	Sansa I	/index.php/Eddard_Stark	Eddard Stark	456
238	A Feast for Crows	Sansa I	/index.php/Duncan_Targaryen	Duncan Targaryen	442
238	A Feast for Crows	Sansa I	/index.php/Lothor_Brune	Lothor Brune	987
238	A Feast for Crows	Sansa I	/index.php/Jon_Arryn	Jon Arryn	836
238	A Feast for Crows	Sansa I	/index.php/Mord	Mord	1156
238	A Feast for Crows	Sansa I	/index.php/Catelyn_Tully	Catelyn Tully	287
238	A Feast for Crows	Sansa I	/index.php/Cersei_Lannister	Cersei Lannister	295
238	A Feast for Crows	Sansa I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
238	A Feast for Crows	Sansa I	/index.php/Sandor_Clegane	Sandor Clegane	1528
238	A Feast for Crows	Sansa I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
238	A Feast for Crows	Sansa I	/index.php/Garlan_Tyrell	Garlan Tyrell	565
238	A Feast for Crows	Sansa I	/index.php/Dontos_Hollard	Dontos Hollard	429
238	A Feast for Crows	Sansa I	/index.php/Bran_Stark	Bran Stark	240
238	A Feast for Crows	Sansa I	/index.php/Rickon_Stark	Rickon Stark	1426
238	A Feast for Crows	Sansa I	/index.php/Edmure_Tully	Edmure Tully	462
238	A Feast for Crows	Sansa I	/index.php/Brynden_Tully	Brynden Tully	265
238	A Feast for Crows	Sansa I	/index.php/Alysanne_Targaryen	Alysanne Targaryen	84
