start,end,cost
20001,1295,1
20001,1296,1
20001,1297,1
20001,1298,1
20001,1299,1
20001,1300,1
20001,1301,1
20001,1302,1
20001,1303,1
20001,1304,1
20001,1305,1
20001,1306,1
20001,1307,1
20001,1308,1
20001,1309,1
20001,1310,1
20001,1311,1
20001,1312,1
20001,1313,1
20001,1314,1
20001,1315,1
20001,1316,1
20001,1317,1
20001,1318,1
20001,1319,1
20001,1320,1
20001,1321,1
20001,1322,1
20001,1323,1
20001,1324,1
20001,1325,1
20001,1326,1
20001,1327,1
20001,1328,1
20001,1329,1
20001,1330,1
20001,1331,1
20001,1332,1
20001,1333,1
20001,1334,1
20001,1335,1
20001,1336,1
20001,1337,1
20001,1338,1
20001,1339,1
20001,1340,1
20001,1341,1
20001,1342,1
20001,1343,1
20001,1344,1
20001,1345,1
20001,1346,1
20001,1347,1
20001,1348,1
20001,1349,1
20001,1350,1
20001,1351,1
20001,1352,1
20001,1353,1
20001,1354,1
20001,1355,1
20001,1356,1
20001,1357,1
20001,1358,1
20001,1359,1
20001,1360,1
20001,1361,1
20001,1362,1
20001,1363,1
20001,1364,1
20001,1365,1
20001,1366,1
20001,1367,1
20001,1368,1
20001,1369,1
20001,1370,1
20001,1371,1
20001,1372,1
20001,1373,1
20001,1374,1
20001,1375,1
20001,1376,1
20001,1377,1
20001,1378,1
20001,1379,1
20001,1380,1
20001,1381,1
20001,1382,1
20001,1383,1
20001,1384,1
20001,1385,1
20001,1386,1
20001,1387,1
20001,1388,1
20001,1389,1
20001,1390,1
20001,1391,1
20001,1392,1
20001,1393,1
20001,1394,1
20001,1395,1
20001,1396,1
20001,1397,1
20001,1398,1
20001,1399,1
20001,1400,1
20001,1401,1
20001,1402,1
20001,1403,1
20001,1404,1
20001,1405,1
20001,1406,1
20001,1407,1
20001,1408,1
20001,1409,1
20001,1410,1
20001,1411,1
20001,1412,1
20001,1413,1
20001,1414,1
20001,1415,1
20001,1416,1
20001,1417,1
20001,1418,1
20001,1419,1
20001,1420,1
20001,1421,1
20001,1422,1
20001,1423,1
20001,1424,1
20001,1425,1
20001,1426,1
20001,1427,1
20001,1428,1
20001,1429,1
20001,1430,1
20001,1431,1
20001,1432,1
20001,1433,1
20001,1434,1
20001,1435,1
20001,1436,1
20001,1437,1
20001,1438,1
20001,1439,1
20001,1440,1
20001,1441,1
20001,1442,1
20001,1443,1
20001,1444,1
20001,1445,1
20001,1446,1
20001,1447,1
20001,1448,1
20001,1449,1
20001,1450,1
20001,1451,1
20001,1452,1
20001,1453,1
20001,1454,1
20001,1455,1
20001,1456,1
20001,1457,1
20001,1458,1
20001,1459,1
20001,1460,1
20001,1461,1
20001,1462,1
20001,1463,1
20001,1464,1
20001,1465,1
20001,1466,1
20001,1467,1
20001,1468,1
20001,1469,1
20001,1470,1
20001,1471,1
20001,1472,1
20001,1473,1
20001,1474,1
20001,1475,1
20001,1476,1
20001,1477,1
20001,1478,1
20001,1479,1
20001,1480,1
20001,1481,1
20001,1482,1
20001,1483,1
20001,1484,1
20001,1485,1
20001,1486,1
20001,1487,1
20001,1488,1
20001,1489,1
20001,1490,1
20001,1491,1
20001,1492,1
20001,1493,1
20001,1494,1
20001,1495,1
20001,1496,1
20001,1497,1
20001,1498,1
20001,1499,1
20001,1500,1
20001,1501,1
20001,1502,1
20001,1503,1
20001,1504,1
20001,1505,1
20001,1506,1
20001,1507,1
20001,1508,1
20001,1509,1
20001,1510,1
20001,1511,1
20001,1512,1
20001,1513,1
20001,1514,1
20001,1515,1
20001,1516,1
20001,1517,1
20001,1518,1
20001,1519,1
20001,1520,1
20001,1521,1
20001,1522,1
20001,1523,1
20001,1524,1
20001,1525,1
20001,1526,1
20001,1527,1
20001,1528,1
20001,1529,1
20001,1530,1
20001,1531,1
20001,1532,1
20001,1533,1
20001,1534,1
20001,1535,1
20001,1536,1
20001,1537,1
20001,1538,1
20001,1539,1
20001,1540,1
20001,1541,1
20001,1542,1
20001,1543,1
20001,1544,1
20001,1545,1
20001,1546,1
20001,1547,1
20001,1548,1
20001,1549,1
20001,1550,1
20001,1551,1
20001,1552,1
20001,1553,1
20001,1554,1
20001,1555,1
20001,1556,1
20001,1557,1
20001,1558,1
20001,1559,1
20001,1560,1
20001,1561,1
20001,1562,1
20001,1563,1
20001,1564,1
20001,1565,1
20001,1566,1
20001,1567,1
20001,1568,1
20001,1569,1
20001,1570,1
20001,1571,1
20001,1572,1
20001,1573,1
20001,1574,1
20001,1575,1
20001,1576,1
20001,1577,1
20001,1578,1
20001,1579,1
20001,1580,1
20001,1581,1
20001,1582,1
20001,1583,1
20001,1584,1
20001,1585,1
20001,1586,1
20001,1587,1
20001,1588,1
20001,1589,1
20001,1590,1
20001,1591,1
20001,1592,1
20001,1593,1
20001,1594,1
20001,1595,1
20001,1596,1
20001,1597,1
20001,1598,1
20001,1599,1
20001,1600,1
20001,1601,1
20001,1602,1
20001,1603,1
20001,1604,1
20001,1605,1
20001,1606,1
20001,1607,1
20001,1608,1
20001,1609,1
20001,1610,1
20001,1611,1
20001,1612,1
20001,1613,1
20001,1614,1
20001,1615,1
20001,1616,1
20001,1617,1
20001,1618,1
20001,1619,1
20001,1620,1
20001,1621,1
20001,1622,1
20001,1623,1
20001,1624,1
20001,1625,1
20001,1626,1
20001,1627,1
20001,1628,1
20001,1629,1
20001,1630,1
20001,1631,1
20001,1632,1
20001,1633,1
20001,1634,1
20001,1635,1
20001,1636,1
20001,1637,1
20001,1638,1
20001,1639,1
20001,1640,1
20001,1641,1
20001,1642,1
20001,1643,1
20001,1644,1
20001,1645,1
20001,1646,1
20001,1647,1
20001,1648,1
20001,1649,1
20001,1650,1
20001,1651,1
20001,1652,1
20001,1653,1
20001,1654,1
20001,1655,1
20001,1656,1
20001,1657,1
20001,1658,1
20001,1659,1
20001,1660,1
20001,1661,1
20001,1662,1
20001,1663,1
20001,1664,1
20001,1665,1
20001,1666,1
20001,1667,1
20001,1668,1
20001,1669,1
20001,1670,1
20001,1671,1
20001,1672,1
20001,1673,1
20001,1674,1
20001,1675,1
20001,1676,1
20001,1677,1
20001,1678,1
20001,1679,1
20001,1680,1
20001,1681,1
20001,1682,1
20001,1683,1
20001,1684,1
20001,1685,1
20001,1686,1
20001,1687,1
20001,1688,1
20001,1689,1
20001,1690,1
20001,1691,1
20001,1692,1
20001,1693,1
20001,1694,1
20001,1695,1
20001,1696,1
20001,1697,1
20001,1698,1
20001,1699,1
20001,1700,1
20001,1701,1
20001,1702,1
20001,1703,1
20001,1704,1
20001,1705,1
20001,1706,1
20001,1707,1
20001,1708,1
20001,1709,1
20001,1710,1
20001,1711,1
20001,1712,1
20001,1713,1
20001,1714,1
20001,1715,1
20001,1716,1
20001,1717,1
20001,1718,1
20001,1719,1
20001,1720,1
20001,1721,1
20001,1722,1
20001,1723,1
20001,1724,1
20001,1725,1
20001,1726,1
20001,1727,1
20001,1728,1
20001,1729,1
20001,1730,1
20001,1731,1
20001,1732,1
20001,1733,1
20001,1734,1
20001,1735,1
20001,1736,1
20001,1737,1
20001,1738,1
20001,1739,1
20001,1740,1
20001,1741,1
20001,1742,1
20001,1743,1
20001,1744,1
20001,1745,1
20001,1746,1
20001,1747,1
20001,1748,1
20001,1749,1
20001,1750,1
20001,1751,1
20001,1752,1
20001,1753,1
20001,1754,1
20001,1755,1
20001,1756,1
20001,1757,1
20001,1758,1
20001,1759,1
20001,1760,1
20001,1761,1
20001,1762,1
20001,1763,1
20001,1764,1
20001,1765,1
20001,1766,1
20001,1767,1
20001,1768,1
20001,1769,1
20001,1770,1
20001,1771,1
20001,1772,1
20001,1773,1
20001,1774,1
20001,1775,1
20001,1776,1
20001,1777,1
20001,1778,1
20001,1779,1
20001,1780,1
20001,1781,1
20001,1782,1
20001,1783,1
20001,1784,1
20001,1785,1
20001,1786,1
20001,1787,1
20001,1788,1
20001,1789,1
20001,1790,1
20001,1791,1
20001,1792,1
20001,1793,1
20001,1794,1
20001,1795,1
20001,1796,1
20001,1797,1
20001,1798,1
20001,1799,1
20001,1800,1
20001,1801,1
20001,1802,1
20001,1803,1
20001,1804,1
20001,1805,1
20001,1806,1
20001,1807,1
20001,1808,1
20001,1809,1
20001,1810,1
20001,1811,1
20001,1812,1
20001,1813,1
20001,1814,1
20001,1815,1
20001,1816,1
20001,1817,1
20001,1818,1
20001,1819,1
20001,1820,1
20001,1821,1
20001,1822,1
20001,1823,1
20001,1824,1
20001,1825,1
20001,1826,1
20001,1827,1
20001,1828,1
20001,1829,1
20001,1830,1
20001,1831,1
20001,1832,1
20001,1833,1
20001,1834,1
20001,1835,1
20001,1836,1
20001,1837,1
20001,1838,1
20001,1839,1
20001,1840,1
20001,1841,1
20001,1842,1
20001,1843,1
20001,1844,1
20001,1845,1
20001,1846,1
20001,1847,1
20001,1848,1
20001,1849,1
20001,1850,1
20001,1851,1
20001,1852,1
20001,1853,1
20001,1854,1
20001,1855,1
20001,1856,1
20001,1857,1
20001,1858,1
20001,1859,1
20001,1860,1
20001,1861,1
20001,1862,1
20001,1863,1
20001,1864,1
20001,1865,1
20001,1866,1
20001,1867,1
20001,1868,1
20001,1869,1
20001,1870,1
20001,1871,1
20001,1872,1
20001,1873,1
20001,1874,1
20001,1875,1
20001,1876,1
20001,1877,1
20001,1878,1
20001,1879,1
20001,1880,1
20001,1881,1
20001,1882,1
20001,1883,1
20001,1884,1
20001,1885,1
20001,1886,1
20001,1887,1
20001,1888,1
20001,1889,1
20001,1890,1
20001,1891,1
20001,1892,1
20001,1893,1
20001,1894,1
20001,1895,1
20001,1896,1
20001,1897,1
20001,1898,1
20001,1899,1
20001,1900,1
20001,1901,1
20001,1902,1
20001,1903,1
20001,1904,1
20001,1905,1
20001,1906,1
20001,1907,1
20001,1908,1
20001,1909,1
20001,1910,1
20001,1911,1
20001,1912,1
20001,1913,1
20001,1914,1
20001,1915,1
20001,1916,1
20001,1917,1
20001,1918,1
20001,1919,1
20001,1920,1
20001,1921,1
20001,1922,1
20001,1923,1
20001,1924,1
20001,1925,1
20001,1926,1
20001,1927,1
20001,1928,1
20001,1929,1
20001,1930,1
20001,1931,1
20001,1932,1
20001,1933,1
20001,1934,1
20001,1935,1
20001,1936,1
20001,1937,1
20001,1938,1
20001,1939,1
20001,1940,1
20001,1941,1
20001,1942,1
20001,1943,1
20001,1944,1
20001,1945,1
20001,1946,1
20001,1947,1
20001,1948,1
20001,1949,1
20001,1950,1
20001,1951,1
20001,1952,1
20001,1953,1
20001,1954,1
20001,1955,1
20001,1956,1
20001,1957,1
20001,1958,1
20001,1959,1
20001,1960,1
20001,1961,1
20001,1962,1
20001,1963,1
20001,1964,1
20001,1965,1
20001,1966,1
20001,1967,1
20001,1968,1
20001,1969,1
20001,1970,1
20001,1971,1
20001,1972,1
20001,1973,1
20001,1974,1
20001,1975,1
20001,1976,1
20001,1977,1
20001,1978,1
20001,1979,1
20001,1980,1
20001,1981,1
20001,1982,1
20001,1983,1
20001,1984,1
20001,1985,1
20001,1986,1
20001,1987,1
20001,1988,1
20001,1989,1
20001,1990,1
20001,1991,1
20001,1992,1
20001,1993,1
20001,1994,1
20001,1995,1
20001,1996,1
20001,1997,1
20001,1998,1
20001,1999,1
20001,2000,1
20001,2001,1
20001,2002,1
20001,2003,1
20001,2004,1
20001,2005,1
20001,2006,1
20001,2007,1
20001,2008,1
20001,2009,1
20001,2010,1
20001,2011,1
20001,2012,1
20001,2013,1
20001,2014,1
20001,2015,1
20001,2016,1
20001,2017,1
20001,2018,1
20001,2019,1
20001,2020,1
20001,2021,1
20001,2022,1
20001,2023,1
20001,2024,1
20001,2025,1
20001,2026,1
20001,2027,1
20001,2028,1
20001,2029,1
20001,2030,1
20001,2031,1
20001,2032,1
20001,2033,1
20001,2034,1
20001,2035,1
20001,2036,1
20001,2037,1
20001,2038,1
20001,2039,1
20001,2040,1
20001,2041,1
20001,2042,1
20001,2043,1
20001,2044,1
20001,2045,1
20001,2046,1
20001,2047,1
20001,2048,1
20001,2049,1
20001,2050,1
20001,2051,1
20001,2052,1
20001,2053,1
20001,2054,1
20001,2055,1
20001,2056,1
20001,2057,1
20001,2058,1
20001,2059,1
20001,2060,1
20001,2061,1
20001,2062,1
20001,2063,1
20001,2064,1
20001,2065,1
20001,2066,1
20001,2067,1
20001,2068,1
20001,2069,1
20001,2070,1
20001,2071,1
20001,2072,1
20001,2073,1
20001,2074,1
20001,2075,1
20001,2076,1
20001,2077,1
20001,2078,1
20001,2079,1
20001,2080,1
20001,2081,1
20001,2082,1
20001,2083,1
20001,2084,1
20001,2085,1
20001,2086,1
20001,2087,1
20001,2088,1
20001,2089,1
20001,2090,1
20001,2091,1
20001,2092,1
20001,2093,1
20001,2094,1
20001,2095,1
20001,2096,1
20001,2097,1
20001,2098,1
20001,2099,1
20001,2100,1
20001,2101,1
20001,2102,1
20001,2103,1
20001,2104,1
20001,2105,1
20001,2106,1
20001,2107,1
20001,2108,1
20001,2109,1
20001,2110,1
20001,2111,1
20001,2112,1
20001,2113,1
20001,2114,1
20001,2115,1
20001,2116,1
20001,2117,1
20001,2118,1
20001,2119,1
20001,2120,1
20001,2121,1
20001,2122,1
20001,2123,1
20001,2124,1
20001,2125,1
20001,2126,1
20001,2127,1
20001,2128,1
20001,2129,1
20001,2130,1
20001,2131,1
20001,2132,1
20001,2133,1
20001,2134,1
20001,2135,1
20001,2136,1
20001,2137,1
20001,2138,1
20001,2139,1
20001,2140,1
20001,2141,1
20001,2142,1
20001,2143,1
20001,2144,1
20001,2145,1
20001,2146,1
20001,2147,1
20001,2148,1
20001,2149,1
20001,2150,1
20001,2151,1
20001,2152,1
20001,2153,1
20001,2154,1
20001,2155,1
20001,2156,1
20001,2157,1
20001,2158,1
20001,2159,1
20001,2160,1
20001,2161,1
20001,2162,1
20001,2163,1
20001,2164,1
20001,2165,1
20001,2166,1
20001,2167,1
20001,2168,1
20001,2169,1
20001,2170,1
20001,2171,1
20001,2172,1
20001,2173,1
20001,2174,1
20001,2175,1
20001,2176,1
20001,2177,1
20001,2178,1
20001,2179,1
20001,2180,1
20001,2181,1
20001,2182,1
20001,2183,1
20001,2184,1
20001,2185,1
20001,2186,1
20001,2187,1
20001,2188,1
20001,2189,1
20001,2190,1
20001,2191,1
20001,2192,1
20001,2193,1
20001,2194,1
20001,2195,1
20001,2196,1
20001,2197,1
20001,2198,1
20001,2199,1
20001,2200,1
20001,2201,1
20001,2202,1
20001,2203,1
20001,2204,1
20001,2205,1
20001,2206,1
20001,2207,1
20001,2208,1
20001,2209,1
20001,2210,1
20001,2211,1
20001,2212,1
20001,2213,1
20001,2214,1
20001,2215,1
20001,2216,1
20001,2217,1
20001,2218,1
20001,2219,1
20001,2220,1
20001,2221,1
20001,2222,1
20001,2223,1
20001,2224,1
20001,2225,1
20001,2226,1
20001,2227,1
20001,2228,1
20001,2229,1
20001,2230,1
20001,2231,1
20001,2232,1
20001,2233,1
20001,2234,1
20001,2235,1
20001,2236,1
20001,2237,1
20001,2238,1
20001,2239,1
20001,2240,1
20001,2241,1
20001,2242,1
20001,2243,1
20001,2244,1
20001,2245,1
20001,2246,1
20001,2247,1
20001,2248,1
20001,2249,1
20001,2250,1
20001,2251,1
20001,2252,1
20001,2253,1
20001,2254,1
20001,2255,1
20001,2256,1
20001,2257,1
20001,2258,1
20001,2259,1
20001,2260,1
20001,2261,1
20001,2262,1
20001,2263,1
20001,2264,1
20001,2265,1
20001,2266,1
20001,2267,1
20001,2268,1
20001,2269,1
20001,2270,1
20001,2271,1
20001,2272,1
20001,2273,1
20001,2274,1
20001,2275,1
20001,2276,1
20001,2277,1
20001,2278,1
20001,2279,1
20001,2280,1
20001,2281,1
20001,2282,1
20001,2283,1
20001,2284,1
20001,2285,1
20001,2286,1
20001,2287,1
20001,2288,1
20001,2289,1
20001,2290,1
20001,2291,1
20001,2292,1
20001,2293,1
20001,2294,1
20001,2295,1
20001,2296,1
20001,2297,1
20001,2298,1
20001,2299,1
20001,2300,1
20001,2301,1
20001,2302,1
20001,2303,1
20001,2304,1
20001,2305,1
20001,2306,1
20001,2307,1
20001,2308,1
20001,2309,1
20001,2310,1
20001,2311,1
20001,2312,1
20001,2313,1
20001,2314,1
20001,2315,1
20001,2316,1
20001,2317,1
20001,2318,1
20001,2319,1
20001,2320,1
20001,2321,1
20001,2322,1
20001,2323,1
20001,2324,1
20001,2325,1
20001,2326,1
20001,2327,1
20001,2328,1
20001,2329,1
20001,2330,1
20001,2331,1
20001,2332,1
20001,2333,1
20001,2334,1
20001,2335,1
20001,2336,1
20001,2337,1
20001,2338,1
20001,2339,1
20001,2340,1
20001,2341,1
20001,2342,1
20001,2343,1
20001,2344,1
20001,2345,1
20001,2346,1
20001,2347,1
20001,2348,1
20001,2349,1
20001,2350,1
20001,2351,1
20001,2352,1
20001,2353,1
20001,2354,1
20001,2355,1
20001,2356,1
20001,2357,1
20001,2358,1
20001,2359,1
20001,2360,1
20001,2361,1
20001,2362,1
20001,2363,1
20001,2364,1
20001,2365,1
20001,2366,1
20001,2367,1
20001,2368,1
20001,2369,1
20001,2370,1
20001,2371,1
20001,2372,1
20001,2373,1
20001,2374,1
20001,2375,1
20001,2376,1
20001,2377,1
20001,2378,1
20001,2379,1
20001,2380,1
20001,2381,1
20001,2382,1
20001,2383,1
20001,2384,1
20001,2385,1
20001,2386,1
20001,2387,1
20001,2388,1
20001,2389,1
20001,2390,1
20001,2391,1
20001,2392,1
20001,2393,1
20001,2394,1
20001,2395,1
20001,2396,1
20001,2397,1
20001,2398,1
20001,2399,1
20001,2400,1
20001,2401,1
20001,2402,1
20001,2403,1
20001,2404,1
20001,2405,1
20001,2406,1
20001,2407,1
20001,2408,1
20001,2409,1
20001,2410,1
20001,2411,1
20001,2412,1
20001,2413,1
20001,2414,1
20001,2415,1
20001,2416,1
20001,2417,1
20001,2418,1
20001,2419,1
20001,2420,1
20001,2421,1
20001,2422,1
20001,2423,1
20001,2424,1
20001,2425,1
20001,2426,1
20001,2427,1
20001,2428,1
20001,2429,1
20001,2430,1
20001,2431,1
20001,2432,1
20001,2433,1
20001,2434,1
20001,2435,1
20001,2436,1
20001,2437,1
20001,2438,1
20001,2439,1
20001,2440,1
20001,2441,1
20001,2442,1
20001,2443,1
20001,2444,1
20001,2445,1
20001,2446,1
20001,2447,1
20001,2448,1
20001,2449,1
20001,2450,1
20001,2451,1
20001,2452,1
20001,2453,1
20001,2454,1
20001,2455,1
20001,2456,1
20001,2457,1
20001,2458,1
20001,2459,1
20001,2460,1
20001,2461,1
20001,2462,1
20001,2463,1
20001,2464,1
20001,2465,1
20001,2466,1
20001,2467,1
20001,2468,1
20001,2469,1
20001,2470,1
20001,2471,1
20001,2472,1
20001,2473,1
20001,2474,1
20001,2475,1
20001,2476,1
20001,2477,1
20001,2478,1
20001,2479,1
20001,2480,1
20001,2481,1
20001,2482,1
20001,2483,1
20001,2484,1
20001,2485,1
20001,2486,1
20001,2487,1
20001,2488,1
20001,2489,1
20001,2490,1
20001,2491,1
20001,2492,1
20001,2493,1
20001,2494,1
20001,2495,1
20001,2496,1
20001,2497,1
20001,2498,1
20001,2499,1
20001,2500,1
20001,2501,1
20001,2502,1
20001,2503,1
20001,2504,1
20001,2505,1
20001,2506,1
20001,2507,1
20001,2508,1
20001,2509,1
20001,2510,1
20001,2511,1
20001,2512,1
20001,2513,1
20001,2514,1
20001,2515,1
20001,2516,1
20001,2517,1
20001,2518,1
20001,2519,1
20001,2520,1
20001,2521,1
20001,2522,1
20001,2523,1
20001,2524,1
20001,2525,1
20001,2526,1
20001,2527,1
20001,2528,1
20001,2529,1
20001,2530,1
20001,2531,1
20001,2532,1
20001,2533,1
20001,2534,1
20001,2535,1
20001,2536,1
20001,2537,1
20001,2538,1
20001,2539,1
20001,2540,1
20001,2541,1
20001,2542,1
20001,2543,1
20001,2544,1
20001,2545,1
20001,2546,1
20001,2547,1
20001,2548,1
20001,2549,1
20001,2550,1
20001,2551,1
20001,2552,1
20001,2553,1
20001,2554,1
20001,2555,1
20001,2556,1
20001,2557,1
20001,2558,1
20001,2559,1
20001,2560,1
20001,2561,1
20001,2562,1
20001,2563,1
20001,2564,1
20001,2565,1
20001,2566,1
20001,2567,1
20001,2568,1
20001,2569,1
20001,2570,1
20001,2571,1
20001,2572,1
20001,2573,1
20001,2574,1
20001,2575,1
20001,2576,1
20001,2577,1
20001,2578,1
20001,2579,1
20001,2580,1
20001,2581,1
20001,2582,1
20001,2583,1
20001,2584,1
20001,2585,1
20001,2586,1
20001,2587,1
20001,2588,1
20001,2589,1
20001,2590,1
20001,2591,1
20001,2592,1
20001,2593,1
20001,2594,1
20001,2595,1
20001,2596,1
20001,2597,1
20001,2598,1
20001,2599,1
20001,2600,1
20001,2601,1
20001,2602,1
20001,2603,1
20001,2604,1
20001,2605,1
20001,2606,1
20001,2607,1
20001,2608,1
20001,2609,1
20001,2610,1
20001,2611,1
20001,2612,1
20001,2613,1
20001,2614,1
20001,2615,1
20001,2616,1
20001,2617,1
20001,2618,1
20001,2619,1
20001,2620,1
20001,2621,1
20001,2622,1
20001,2623,1
20001,2624,1
20001,2625,1
20001,2626,1
20001,2627,1
20001,2628,1
20001,2629,1
20001,2630,1
20001,2631,1
20001,2632,1
20001,2633,1
20001,2634,1
20001,2635,1
20001,2636,1
20001,2637,1
20001,2638,1
20001,2639,1
20001,2640,1
20001,2641,1
20001,2642,1
20001,2643,1
20001,2644,1
20001,2645,1
20001,2646,1
20001,2647,1
20001,2648,1
20001,2649,1
20001,2650,1
20001,2651,1
20001,2652,1
20001,2653,1
20001,2654,1
20001,2655,1
20001,2656,1
20001,2657,1
20001,2658,1
20001,2659,1
20001,2660,1
20001,2661,1
20001,2662,1
20001,2663,1
20001,2664,1
20001,2665,1
20001,2666,1
20001,2667,1
20001,2668,1
20001,2669,1
20001,2670,1
20001,2671,1
20001,2672,1
20001,2673,1
20001,2674,1
20001,2675,1
20001,2676,1
20001,2677,1
20001,2678,1
20001,2679,1
20001,2680,1
20001,2681,1
20001,2682,1
20001,2683,1
20001,2684,1
20001,2685,1
20001,2686,1
20001,2687,1
20001,2688,1
20001,2689,1
20001,2690,1
20001,2691,1
20001,2692,1
20001,2693,1
20001,2694,1
20001,2695,1
20001,2696,1
20001,2697,1
20001,2698,1
20001,2699,1
20001,2700,1
20001,2701,1
20001,2702,1
20001,2703,1
20001,2704,1
20001,2705,1
20001,2706,1
20001,2707,1
20001,2708,1
20001,2709,1
20001,2710,1
20001,2711,1
20001,2712,1
20001,2713,1
20001,2714,1
20001,2715,1
20001,2716,1
20001,2717,1
20001,2718,1
20001,2719,1
20001,2720,1
20001,2721,1
20001,2722,1
20001,2723,1
20001,2724,1
20001,2725,1
20001,2726,1
20001,2727,1
20001,2728,1
20001,2729,1
20001,2730,1
20001,2731,1
20001,2732,1
20001,2733,1
20001,2734,1
20001,2735,1
20001,2736,1
20001,2737,1
20001,2738,1
20001,2739,1
20001,2740,1
20001,2741,1
20001,2742,1
20001,2743,1
20001,2744,1
20001,2745,1
20001,2746,1
20001,2747,1
20001,2748,1
20001,2749,1
20001,2750,1
20001,2751,1
20001,2752,1
20001,2753,1
20001,2754,1
20001,2755,1
20001,2756,1
20001,2757,1
20001,2758,1
20001,2759,1
20001,2760,1
20001,2761,1
20001,2762,1
20001,2763,1
20001,2764,1
20001,2765,1
20001,2766,1
20001,2767,1
20001,2768,1
20001,2769,1
20001,2770,1
20001,2771,1
20001,2772,1
20001,2773,1
20001,2774,1
20001,2775,1
20001,2776,1
20001,2777,1
20001,2778,1
20001,2779,1
20001,2780,1
20001,2781,1
20001,2782,1
20001,2783,1
20001,2784,1
20001,2785,1
20001,2786,1
20001,2787,1
20001,2788,1
20001,2789,1
20001,2790,1
20001,2791,1
20001,2792,1
20001,2793,1
20001,2794,1
20001,2795,1
20001,2796,1
20001,2797,1
20001,2798,1
20001,2799,1
20001,2800,1
20001,2801,1
20001,2802,1
20001,2803,1
20001,2804,1
20001,2805,1
20001,2806,1
20001,2807,1
20001,2808,1
20001,2809,1
20001,2810,1
20001,2811,1
20001,2812,1
20001,2813,1
20001,2814,1
20001,2815,1
20001,2816,1
20001,2817,1
20001,2818,1
20001,2819,1
20001,2820,1
20001,2821,1
20001,2822,1
20001,2823,1
20001,2824,1
20001,2825,1
20001,2826,1
20001,2827,1
20001,2828,1
20001,2829,1
20001,2830,1
20001,2831,1
20001,2832,1
20001,2833,1
20001,2834,1
20001,2835,1
20001,2836,1
20001,2837,1
20001,2838,1
20001,2839,1
20001,2840,1
20001,2841,1
20001,2842,1
20001,2843,1
20001,2844,1
20001,2845,1
20001,2846,1
20001,2847,1
20001,2848,1
20001,2849,1
20001,2850,1
20001,2851,1
20001,2852,1
20001,2853,1
20001,2854,1
20001,2855,1
20001,2856,1
20001,2857,1
20001,2858,1
20001,2859,1
20001,2860,1
20001,2861,1
20001,2862,1
20001,2863,1
20001,2864,1
20001,2865,1
20001,2866,1
20001,2867,1
20001,2868,1
20001,2869,1
20001,2870,1
20001,2871,1
20001,2872,1
20001,2873,1
20001,2874,1
20001,2875,1
20001,2876,1
20001,2877,1
20001,2878,1
20001,2879,1
20001,2880,1
20001,2881,1
20001,2882,1
20001,2883,1
20001,2884,1
20001,2885,1
20001,2886,1
20001,2887,1
20001,2888,1
20001,2889,1
20001,2890,1
20001,2891,1
20001,2892,1
20001,2893,1
20001,2894,1
20001,2895,1
20001,2896,1
20001,2897,1
20001,2898,1
20001,2899,1
20001,2900,1
20001,2901,1
20001,2902,1
20001,2903,1
20001,2904,1
20001,2905,1
20001,2906,1
20001,2907,1
20001,2908,1
20001,2909,1
20001,2910,1
20001,2911,1
20001,2912,1
20001,2913,1
20001,2914,1
20001,2915,1
20001,2916,1
20001,2917,1
20001,2918,1
20001,2919,1
20001,2920,1
20001,2921,1
20001,2922,1
20001,2923,1
20001,2924,1
20001,2925,1
20001,2926,1
20001,2927,1
20001,2928,1
20001,2929,1
20001,2930,1
20001,2931,1
20001,2932,1
20001,2933,1
20001,2934,1
20001,2935,1
20001,2936,1
20001,2937,1
20001,2938,1
20001,2939,1
20001,2940,1
20001,2941,1
20001,2942,1
20001,2943,1
20001,2944,1
20001,2945,1
20001,2946,1
20001,2947,1
20001,2948,1
20001,2949,1
20001,2950,1
20001,2951,1
20001,2952,1
20001,2953,1
20001,2954,1
20001,2955,1
20001,2956,1
20001,2957,1
20001,2958,1
20001,2959,1
20001,2960,1
20001,2961,1
20001,2962,1
20001,2963,1
20001,2964,1
20001,2965,1
