From,Directorate,Department,year,Len
MASSON Elodie,DEV,CPU,2011,2376
MASSON Elodie,DEV,CPU,2011,1056
MASSON Elodie,DEV,CPU,2011,1364
MASSON Elodie,DEV,CPU,2011,3401
MASSON Elodie,DEV,CPU,2011,7543
MASSON Elodie,DEV,CPU,2011,6195
MASSON Elodie,DEV,CPU,2011,1177
ANDRIEUX Myriam,DEV,EXT,2004,3820
ANDRIEUX Myriam,DEV,EXT,2004,4406
ANDRIEUX Myriam,DEV,EXT,2004,2291
ANDRIEUX Myriam,DEV,EXT,2004,4768
ANDRIEUX Myriam,DEV,EXT,2004,2603
ANDRIEUX Myriam,DEV,EXT,2004,2748
ANDRIEUX Myriam,DEV,EXT,2004,3138
CONSTANZA Luisa,DEV,EXT,2008,3988
CONSTANZA Luisa,DEV,EXT,2008,4927
CONSTANZA Luisa,DEV,EXT,2008,3175
DRECHSLER Denis,DEV,EXT,2007,719
DRECHSLER Denis,DEV,EXT,2007,1733
DRECHSLER Denis,DEV,EXT,2007,1239
FOY Colm,DEV,EXT,2006,1814
FOY Colm,DEV,EXT,2006,2874
FOY Colm,DEV,EXT,2006,1305
FOY Colm,DEV,EXT,2006,378
FOY Colm,DEV,EXT,2007,1757
FOY Colm,DEV,EXT,2007,2693
FOY Colm,DEV,EXT,2007,4524
FOY Colm,DEV,EXT,2007,757
LIONET Sheila,DEV,EXT,2007,1963
LIONET Sheila,DEV,EXT,2007,1710
LIONET Sheila,DEV,EXT,2007,2950
LIONET Sheila,DEV,EXT,2007,2999
LIONET Sheila,DEV,EXT,2007,3554
LIONET Sheila,DEV,EXT,2007,4099
LIONET Sheila,DEV,EXT,2007,4873
LIONET Sheila,DEV,EXT,2007,4493
LIONET Sheila,DEV,EXT,2007,6246
LIONET Sheila,DEV,EXT,2007,5418
LIONET Sheila,DEV,EXT,2007,5345
LIONET Sheila,DEV,EXT,2007,811
LIONET Sheila,DEV,EXT,2007,5566
LLOYD Sandra,DEV,EXT,2006,3667
PUHAKKA Meria,DEV,EXT,2006,6015
PUHAKKA Meria,DEV,EXT,2006,8995
PUHAKKA Meria,DEV,EXT,2006,3182
PUHAKKA Meria,DEV,EXT,2006,1128
PUHAKKA Meria,DEV,EXT,2006,1675
PUHAKKA Meria,DEV,EXT,2006,212
SABATIER Sandrine,DEV,EXT,2004,1134
SABATIER Sandrine,DEV,EXT,2004,71
SABATIER Sandrine,DEV,EXT,2006,1251
MELIN Beatrice,DEV,GD/AMER,2011,2310
GARROWAY Christopher,DEV,GD/FIN,2010,220
BARNES Karen,DEV,GD/PRSD,2010,208
BARNES Karen,DEV,GD/PRSD,2010,204
BOUCHAMA Nejma,DEV,GD/PRSD,2010,196
BOUCHAMA Nejma,DEV,GD/PRSD,2010,11844
BOUCHAMA Nejma,DEV,GD/PRSD,2010,13455
BOUCHAMA Nejma,DEV,GD/PRSD,2010,14457
JöTTING Johannes,DEV,GD/PRSD,2010,2843
JöTTING Johannes,DEV,GD/PRSD,2010,150
JöTTING Johannes,DEV,GD/PRSD,2010,1556
JöTTING Johannes,DEV,GD/PRSD,2010,170
JöTTING Johannes,DEV,GD/PRSD,2010,2389
LOISEAU Estelle,DEV,GD/PRSD,2010,6303
LOISEAU Estelle,DEV,GD/PRSD,2010,6880
LOISEAU Estelle,DEV,GD/PRSD,2010,6993
LOISEAU Estelle,DEV,GD/PRSD,2010,348
BAXTER Martha,DEV,OPS/EFF,2010,4733
BAXTER Martha,DEV,OPS/EFF,2010,5937
BAXTER Martha,DEV,OPS/EFF,2010,5844
BAXTER Martha,DEV,OPS/EFF,2010,241
MASSON Elodie,DEV,OPS/EFF,2010,1360
MASSON Elodie,DEV,OPS/EFF,2010,4058
PUECH Olivier,DEV,OPS/PNM,2010,2250
PUECH Olivier,DEV,OPS/PNM,2010,3175
PUECH Olivier,DEV,OPS/PNM,2010,3066
PUECH Olivier,DEV,OPS/PNM,2010,2237
DRECHSLER Denis,DEV,RECH,2007,4426
DRECHSLER Denis,DEV,RECH,2007,5072
DRECHSLER Denis,DEV,RECH,2007,4735
DRECHSLER Denis,DEV,RECH,2007,5258
DRECHSLER Denis,DEV,RECH,2008,1174
DRECHSLER Denis,DEV,RECH,2008,4075
JöTTING Johannes,DEV,RECH,2008,1353
LOISEAU Estelle,DEV,RECH,2008,1216
LOISEAU Estelle,DEV,RECH,2008,129
Banque NBAT,DIV,BAN,2004,414
Banque NBAT,DIV,BAN,2004,1550
Banque NBAT,DIV,BAN,2004,2026
OFFE Barbara,ECH,ECD,2004,748
COPPEL Jonathan,ECO,,2008,3843
COPPEL Jonathan,ECO,,2008,5678
COPPEL Jonathan,ECO,,2008,7439
COPPEL Jonathan,ECO,,2008,9290
COPPEL Jonathan,ECO,,2008,10018
COPPEL Jonathan,ECO,,2008,11027
ECO ADB,ECO,,2007,1219
ELMESKOV Jorgen,ECO,,2008,7649
MCINTOSH  Jennifer,ECO,,2008,216
MOUROUGANE Annabelle,ECO,,2008,4324
MOUROUGANE Annabelle,ECO,,2008,4223
MOUROUGANE Annabelle,ECO,,2008,4233
MOUROUGANE Annabelle,ECO,,2008,867
MOUROUGANE Annabelle,ECO,,2008,1412
MOUROUGANE Annabelle,ECO,,2008,1417
MOUROUGANE Annabelle,ECO,,2008,2045
MOUROUGANE Annabelle,ECO,,2008,3401
MOUROUGANE Annabelle,ECO,,2008,3771
MOUROUGANE Annabelle,ECO,,2008,4613
MOUROUGANE Annabelle,ECO,,2008,5173
STOKLE Wendy,ECO,,2006,923
STOKLE Wendy,ECO,,2006,1680
STOKLE Wendy,ECO,,2010,126
STOKLE Wendy,ECO,,2010,558
STOKLE Wendy,ECO,,2010,6344
STOKLE Wendy,ECO,,2010,3117
STOKLE Wendy,ECO,,2010,3434
STOKLE Wendy,ECO,,2010,817
STOKLE Wendy,ECO,,2010,844
STOKLE Wendy,ECO,,2010,1601
STOKLE Wendy,ECO,,2010,1426
STOKLE Wendy,ECO,,2010,1573
STOKLE Wendy,ECO,,2010,862
STOKLE Wendy,ECO,,2010,168
STOKLE Wendy,ECO,,2010,766
STOKLE Wendy,ECO,,2010,135
STOKLE Wendy,ECO,,2010,2291
STOKLE Wendy,ECO,,2010,3510
STOKLE Wendy,ECO,,2010,174
STOKLE Wendy,ECO,,2010,691
STOKLE Wendy,ECO,,2010,985
STOKLE Wendy,ECO,,2010,568
STOKLE Wendy,ECO,,2010,1279
STOKLE Wendy,ECO,,2010,281
STOKLE Wendy,ECO,,2010,591
STOKLE Wendy,ECO,,2010,646
STOKLE Wendy,ECO,,2010,1054
STOKLE Wendy,ECO,,2010,792
STOKLE Wendy,ECO,,2010,2634
STOKLE Wendy,ECO,,2010,2271
STOKLE Wendy,ECO,,2010,719
STOKLE Wendy,ECO,,2010,2248
STOKLE Wendy,ECO,,2010,768
STOKLE Wendy,ECO,,2010,1372
STOKLE Wendy,ECO,,2010,1298
STOKLE Wendy,ECO,,2011,122
STOKLE Wendy,ECO,,2011,457
STOKLE Wendy,ECO,,2011,520
STOKLE Wendy,ECO,,2012,1925
STOLAROW Susan,ECO,,2010,1437
STOLAROW Susan,ECO,,2010,3579
VUJANOVIC Petar,ECO,,2010,4508
VUJANOVIC Petar,ECO,,2010,986
VUJANOVIC Petar,ECO,,2010,813
VUJANOVIC Petar,ECO,,2010,1145
VUJANOVIC Petar,ECO,,2010,1480
VUJANOVIC Petar,ECO,,2010,2570
VUJANOVIC Petar,ECO,,2010,3034
VUJANOVIC Petar,ECO,,2010,3942
VUJANOVIC Petar,ECO,,2010,3818
VUJANOVIC Petar,ECO,,2010,274
VUJANOVIC Petar,ECO,,2010,872
VUJANOVIC Petar,ECO,,2010,1422
DOQUIN Raoul,ECO,CS1,2006,669
DOQUIN Raoul,ECO,CS1,2006,1020
DOQUIN Raoul,ECO,CS1,2006,781
DOQUIN Raoul,ECO,CS1,2006,1747
FOUCHER-HANTALA Sylvie,ECO,CS1,2007,3732
FRANK Mee-Lan,ECO,CS1,2006,2
FRANK Mee-Lan,ECO,CS1,2007,1
RICORDEAU Sylvie,ECO,CS1,2006,101
FOUCHER-HANTALA Sylvie,ECO,CS2,2006,602
FOUCHER-HANTALA Sylvie,ECO,CS2,2006,1981
FOUCHER-HANTALA Sylvie,ECO,CS2,2006,2042
MEURO Laure,ECO,CS2,2007,883
WICKRAMANAYAKE Heloise,ECO,CS2,2012,6268
CHALAUX Thomas,ECO,CS3,2010,4527
CHALAUX Thomas,ECO,CS3,2010,6665
DUFOUR Nadine,ECO,CS3,2006,128
HERD Richard,ECO,CS3,2010,4893
HERD Richard,ECO,CS3,2010,6398
KOEN Vincent,ECO,CS3,2010,2827
WALSH Therese,ECO,CS3,2007,329
DUONG Isabelle,ECO,CS4,2010,669
DUONG Isabelle,ECO,CS4,2010,1817
GIORNO Claude,ECO,CS4,2010,1548
GIORNO Claude,ECO,CS4,2010,4034
KOUTSOGEORGOPOULOU Vassiliki,ECO,CS4,2010,4023
RUTKOSKI Celia,ECO,CS4,2006,783
RUTKOSKI Celia,ECO,CS4,2006,339
RUTKOSKI Celia,ECO,CS4,2006,766
RUTKOSKI Celia,ECO,CS4,2007,89
RUTKOSKI Celia,ECO,CS4,2007,807
SORSA Piritta,ECO,CS4,2010,4251
CHANTELOUP Corinne,ECO,CS5,2010,3325
GASCARD Susan,ECO,CS5,2006,93
MORGAN Margaret,ECO,CS5,2004,5808
MORGAN Margaret,ECO,CS5,2004,814
MORGAN Margaret,ECO,CS5,2004,1945
MORGAN Margaret,ECO,CS5,2004,1088
MORGAN Margaret,ECO,CS5,2004,1894
MORGAN Margaret,ECO,CS5,2006,572
MORGAN Margaret,ECO,CS5,2006,1279
RICORDEAU Sylvie,ECO,CS5,2006,173
RICORDEAU Sylvie,ECO,CS5,2007,205
RICORDEAU Sylvie,ECO,CS5,2007,176
RICORDEAU Sylvie,ECO,CS5,2007,196
RICORDEAU Sylvie,ECO,CS5,2007,325
RICORDEAU Sylvie,ECO,CS5,2007,319
EGGIMANN Anne,ECO,GEA,2006,177
EGGIMANN Anne,ECO,GEA,2006,56
EGGIMANN Anne,ECO,GEA,2006,58
EGGIMANN Anne,ECO,GEA,2006,138
EGGIMANN Anne,ECO,GEA,2006,79
EGGIMANN Anne,ECO,GEA,2007,122
EGGIMANN Anne,ECO,GEA,2007,98
EGGIMANN Anne,ECO,GEA,2007,1304
KENNEDY Mike,ECO,GEA,2007,2409
PERREAULT Lise,ECO,GEA,2006,690
PERREAULT Lise,ECO,GEA,2006,85
PERREAULT Lise,ECO,GEA,2006,1439
PERREAULT Lise,ECO,GEA,2006,783
PERREAULT Lise,ECO,GEA,2006,135
WESTERLUND Niels,ECO,GEA,2006,1335
ATOCH Arnaud,ECO,MAD,2010,2516
ATOCH Arnaud,ECO,MAD,2010,3867
ATOCH Arnaud,ECO,MAD,2010,88633
ATOCH Arnaud,ECO,MAD,2011,2710
ATOCH Arnaud,ECO,MAD,2011,2763
ATOCH Arnaud,ECO,MAD,2011,4081
ATOCH Arnaud,ECO,MAD,2012,900
GUICHARD StÇphanie,ECO,MAD,2012,2717
GUICHARD StÇphanie,ECO,MAD,2012,2672
GUICHARD StÇphanie,ECO,MAD,2012,4078
GUICHARD StÇphanie,ECO,MAD,2012,4564
GUICHARD StÇphanie,ECO,MAD,2012,5721
ATOCH Arnaud,ECO,MASD,2007,4838
GUICHARD StÇphanie,ECO,MASD,2008,6291
PAROLA Gil,ECO,MASD,2006,1301
RICHARDSON Pete,ECO,MASD,2006,3902
RICHARDSON Pete,ECO,MASD,2006,4213
RICHARDSON Pete,ECO,MASD,2006,6196
RICHARDSON Pete,ECO,MASD,2006,7156
RICHARDSON Pete,ECO,MASD,2006,886
RICHARDSON Pete,ECO,MASD,2006,1799
RICHARDSON Pete,ECO,MASD,2007,1166
RICHARDSON Pete,ECO,MASD,2008,6521
TOLY Sylvie,ECO,MASD,2006,228
TOLY Sylvie,ECO,MASD,2006,1781
TOLY Sylvie,ECO,MASD,2006,145
TOLY Sylvie,ECO,MASD,2006,482
TOLY Sylvie,ECO,MASD,2006,1005
TOLY Sylvie,ECO,MASD,2007,306
TOLY Sylvie,ECO,MASD,2007,347
NICQ Chantal,ECO,MFP,2006,3107
NICQ Chantal,ECO,MFP,2006,5048
WURZEL Eckhard,ECO,MPD,2010,70
NICQ Chantal,ECO,PED,2010,91
NICQ Chantal,ECO,PED,2010,184
SUTHERLAND Douglas,ECO,PED,2012,1869
SUTHERLAND Douglas,ECO,PED,2012,2648
SCHNEIDER Jean-Luc,ECO,PSB,2008,3896
ABETTAN Caroline,ECO,SPA2,2006,2222
ABETTAN Caroline,ECO,SPA2,2006,2316
ABETTAN Caroline,ECO,SPA2,2006,3150
LEVASSEUR Martine,ECO,SPA2,2007,337
LEVASSEUR Martine,ECO,SPA2,2007,406
LEVASSEUR Martine,ECO,SPA2,2007,841
LEVASSEUR Martine,ECO,SPA2,2007,1547
LEVASSEUR Martine,ECO,SPA2,2007,346
DOUGHERTY Sean,ECO,SSD,2010,600
DOUGHERTY Sean,ECO,SSD,2010,1705
RUTKOSKI Celia,ECO,SSD,2010,5638
CADDY Joanne,EDU,,2010,820
CADDY Joanne,EDU,,2010,185
CADDY Joanne,EDU,,2011,3194
CADDY Joanne,EDU,,2011,180
CADDY Joanne,EDU,,2011,3862
CADDY Joanne,EDU,,2011,2219
DAVIS Cassandra,EDU,,2012,146
HARRIS Julie,EDU,,2012,1438
HARRIS Julie,EDU,,2012,2253
HARRIS Julie,EDU,,2012,3193
DELLA-CHIESA Bruno,EDU,CERI,2010,2233
DELLA-CHIESA Bruno,EDU,CERI,2010,4447
GRANDRIEUX Delphine,EDU,CERI,2006,1097
GRANDRIEUX Delphine,EDU,CERI,2006,2718
GRANDRIEUX Delphine,EDU,CERI,2006,3317
GRANDRIEUX Delphine,EDU,CERI,2006,1676
GRANDRIEUX Delphine,EDU,CERI,2007,255
HAWE Lynda,EDU,CERI,2010,2828
HAWE Lynda,EDU,CERI,2010,5120
THEISENS Henno,EDU,CERI,2010,4455
GRANDRIEUX Delphine,EDU,DSU,2004,797
GRANDRIEUX Delphine,EDU,DSU,2004,3174
GRANDRIEUX Delphine,EDU,DSU,2004,7597
GRANDRIEUX Delphine,EDU,DSU,2004,544
GRANDRIEUX Delphine,EDU,DSU,2004,345
LAFON Valerie,EDU,EMI,2006,1588
LAFON Valerie,EDU,EMI,2010,4268
LAFON Valerie,EDU,EMI,2010,1600
LAFON Valerie,EDU,EMI,2010,2221
LAFON Valerie,EDU,EMI,2010,265
LAFON Valerie,EDU,EMI,2010,1248
MIRAS Carola,EDU,EMI,2011,394
MIRAS Carola,EDU,EMI,2011,739
MIRAS Carola,EDU,EMI,2011,414
ANANIADOU Katerina,EDU,ETP,2007,842
ANANIADOU Katerina,EDU,ETP,2007,3437
ANANIADOU Katerina,EDU,ETP,2007,2780
COPELAND Susan,EDU,ETP,2006,1294
COPELAND Susan,EDU,ETP,2007,2474
COPELAND Susan,EDU,ETP,2007,1396
COPELAND Susan,EDU,ETP,2007,1947
COPELAND Susan,EDU,ETP,2007,2287
COPELAND Susan,EDU,ETP,2007,3996
COPELAND Susan,EDU,ETP,2007,5770
COPELAND Susan,EDU,ETP,2007,3306
COPELAND Susan,EDU,ETP,2008,12679
DAVIS Cassandra,EDU,ETP,2010,1285
DAVIS Cassandra,EDU,ETP,2010,1282
DAVIS Cassandra,EDU,ETP,2010,1422
DAVIS Cassandra,EDU,ETP,2010,1996
DAVIS Cassandra,EDU,ETP,2010,712
DAVIS Cassandra,EDU,ETP,2010,597
DAVIS Cassandra,EDU,ETP,2010,749
DAVIS Cassandra,EDU,ETP,2010,1688
DAVIS Cassandra,EDU,ETP,2010,1349
DAVIS Cassandra,EDU,ETP,2010,1865
DAVIS Cassandra,EDU,ETP,2010,1588
DAVIS Cassandra,EDU,ETP,2010,2677
DAVIS Cassandra,EDU,ETP,2010,3317
DAVIS Cassandra,EDU,ETP,2010,413
DAVIS Cassandra,EDU,ETP,2010,635
DAVIS Cassandra,EDU,ETP,2010,1015
DAVIS Cassandra,EDU,ETP,2010,2179
DAVIS Cassandra,EDU,ETP,2010,3379
DAVIS Cassandra,EDU,ETP,2011,4283
DAVIS Cassandra,EDU,ETP,2011,5338
DAVIS Cassandra,EDU,ETP,2011,7544
DAVIS Cassandra,EDU,ETP,2011,8328
DAVIS Cassandra,EDU,ETP,2011,8682
DAVIS Cassandra,EDU,ETP,2011,1424
DAVIS Cassandra,EDU,ETP,2011,2164
DAVIS Cassandra,EDU,ETP,2011,1543
DAVIS Cassandra,EDU,ETP,2011,2691
DAVIS Cassandra,EDU,ETP,2011,2885
DAVIS Cassandra,EDU,ETP,2011,10749
DAVIS Cassandra,EDU,ETP,2011,879
DAVIS Cassandra,EDU,ETP,2011,620
DAVIS Cassandra,EDU,ETP,2011,1278
DI MATTIA Anna,EDU,ETP,2010,216
DI MATTIA Anna,EDU,ETP,2010,593
DI MATTIA Anna,EDU,ETP,2010,1416
ACHIRON Marilyn,EDU,IA,2010,521
ACHIRON Marilyn,EDU,IA,2010,1767
ACHIRON Marilyn,EDU,IA,2010,833
ACHIRON Marilyn,EDU,IA,2010,1629
ACHIRON Marilyn,EDU,IA,2010,154
ACHIRON Marilyn,EDU,IA,2010,2787
ACHIRON Marilyn,EDU,IA,2010,607
ACHIRON Marilyn,EDU,IA,2010,333
ACHIRON Marilyn,EDU,IA,2010,1007
ACHIRON Marilyn,EDU,IA,2010,631
ACHIRON Marilyn,EDU,IA,2010,1386
ACHIRON Marilyn,EDU,IA,2010,2048
ACHIRON Marilyn,EDU,IA,2010,4059
ACHIRON Marilyn,EDU,IA,2010,381
ACHIRON Marilyn,EDU,IA,2010,649
ACHIRON Marilyn,EDU,IA,2011,1519
ACHIRON Marilyn,EDU,IA,2011,2462
ACHIRON Marilyn,EDU,IA,2011,947
ACHIRON Marilyn,EDU,IA,2011,330
ACHIRON Marilyn,EDU,IA,2011,1470
ACHIRON Marilyn,EDU,IA,2011,2001
ACHIRON Marilyn,EDU,IA,2011,1855
ACHIRON Marilyn,EDU,IA,2011,2862
ACHIRON Marilyn,EDU,IA,2011,283
ACHIRON Marilyn,EDU,IA,2011,108
ACHIRON Marilyn,EDU,IA,2011,471
ACHIRON Marilyn,EDU,IA,2011,2712
ACHIRON Marilyn,EDU,IA,2011,4210
ACHIRON Marilyn,EDU,IA,2011,111
ACHIRON Marilyn,EDU,IA,2011,4955
ACHIRON Marilyn,EDU,IA,2011,4882
ACHIRON Marilyn,EDU,IA,2011,5295
CHARBONNIER Eric,EDU,IA,2006,1425
CHARBONNIER Eric,EDU,IA,2006,2921
CHARBONNIER Eric,EDU,IA,2006,1163
DETHUNE Ilse,EDU,IA,2010,2170
EVANS Juliet,EDU,IA,2006,392
EVANS Juliet,EDU,IA,2010,882
EVANS Juliet,EDU,IA,2010,1523
EVANS Juliet,EDU,IA,2012,2520
GARCIA DE LEON Pedro Lenin,EDU,IA,2010,690
GUILLOT StÇphane,EDU,IA,2004,99
GUILLOT StÇphane,EDU,IA,2004,5641
GUILLOT StÇphane,EDU,IA,2004,908
GUILLOT StÇphane,EDU,IA,2004,2082
HECKMANN Corinne,EDU,IA,2007,7480
HECKMANN Corinne,EDU,IA,2007,7524
LANCASTER Kate,EDU,IA,2006,1653
LANCASTER Kate,EDU,IA,2006,293
LANCASTER Kate,EDU,IA,2006,2155
LANCASTER Kate,EDU,IA,2006,1629
LANCASTER Kate,EDU,IA,2006,514
LANCASTER Kate,EDU,IA,2006,609
LANCASTER Kate,EDU,IA,2006,720
LANCASTER Kate,EDU,IA,2006,1501
LANCASTER Kate,EDU,IA,2006,752
LANCASTER Kate,EDU,IA,2006,1188
LANCASTER Kate,EDU,IA,2006,2290
LANCASTER Kate,EDU,IA,2006,386
LANCASTER Kate,EDU,IA,2006,775
LANCASTER Kate,EDU,IA,2006,361
LANCASTER Kate,EDU,IA,2007,544
LANCASTER Kate,EDU,IA,2007,1011
LANCASTER Kate,EDU,IA,2007,210
LANCASTER Kate,EDU,IA,2007,1056
LANCASTER Kate,EDU,IA,2007,1985
LANCASTER Kate,EDU,IA,2007,3611
LANCASTER Kate,EDU,IA,2007,4561
LANCASTER Kate,EDU,IA,2007,4455
LANCASTER Kate,EDU,IA,2007,730
LANCASTER Kate,EDU,IA,2007,1356
LEONARDUZZI Sabrina,EDU,IA,2011,4271
LEONARDUZZI Sabrina,EDU,IA,2011,3832
LEONARDUZZI Sabrina,EDU,IA,2011,1843
LEONARDUZZI Sabrina,EDU,IA,2011,930
LEONARDUZZI Sabrina,EDU,IA,2011,2764
LEONARDUZZI Sabrina,EDU,IA,2011,3189
LEONARDUZZI Sabrina,EDU,IA,2011,3634
LEONARDUZZI Sabrina,EDU,IA,2011,4050
LEONARDUZZI Sabrina,EDU,IA,2011,1246
PANZERA Annette,EDU,IA,2006,1331
SCHLEICHER Andreas,EDU,IA,2010,3872
SCHLEICHER Andreas,EDU,IA,2010,4121
VAYSSETTES Sophie,EDU,IA,2010,395
VAYSSETTES Sophie,EDU,IA,2010,1111
VILLOUTREIX Elisabeth,EDU,IA,2007,381
VILLOUTREIX Elisabeth,EDU,IA,2007,1391
VILLOUTREIX Elisabeth,EDU,IA,2008,291
VILLOUTREIX Elisabeth,EDU,IA,2008,1803
VILLOUTREIX Elisabeth,EDU,IA,2008,2542
ZOIDO Pablo,EDU,IA,2010,2835
ZOIDO Pablo,EDU,IA,2010,3328
ZOIDO Pablo,EDU,IA,2010,3713
ZOIDO Pablo,EDU,IA,2010,4263
ZOIDO Pablo,EDU,IA,2010,4624
ZOIDO Pablo,EDU,IA,2010,1076
CANNON Jennifer,EDU,SBS,2012,587
CANNON Jennifer,EDU,SBS,2012,625
MOHIER Marläne,ELS,,2006,386
MOHIER Marläne,ELS,,2006,1072
MOHIER Marläne,ELS,,2006,517
MOHIER Marläne,ELS,,2006,1247
MOHIER Marläne,ELS,,2006,1012
MOHIER Marläne,ELS,,2006,825
MOHIER Marläne,ELS,,2006,2424
MOHIER Marläne,ELS,,2006,4163
MOHIER Marläne,ELS,,2006,6169
MOHIER Marläne,ELS,,2006,1809
MOHIER Marläne,ELS,,2006,3311
MOHIER Marläne,ELS,,2006,3344
MOHIER Marläne,ELS,,2006,966
MOHIER Marläne,ELS,,2006,2313
MOHIER Marläne,ELS,,2006,1500
MOHIER Marläne,ELS,,2006,407
MOHIER Marläne,ELS,,2006,1823
MOHIER Marläne,ELS,,2006,2227
MOHIER Marläne,ELS,,2006,2482
MOHIER Marläne,ELS,,2006,190
MOHIER Marläne,ELS,,2006,1585
MOHIER Marläne,ELS,,2006,2142
MOHIER Marläne,ELS,,2006,1929
MOHIER Marläne,ELS,,2006,3904
MOHIER Marläne,ELS,,2006,551
MOHIER Marläne,ELS,,2006,387
MOHIER Marläne,ELS,,2006,848
MOHIER Marläne,ELS,,2006,1331
MOHIER Marläne,ELS,,2006,2314
MOHIER Marläne,ELS,,2006,3187
MOHIER Marläne,ELS,,2007,7797
MOHIER Marläne,ELS,,2007,8681
MOHIER Marläne,ELS,,2007,3060
MOHIER Marläne,ELS,,2007,3920
MOHIER Marläne,ELS,,2007,557
MOHIER Marläne,ELS,,2007,784
MOHIER Marläne,ELS,,2007,1625
MOHIER Marläne,ELS,,2007,811
BLUMIN Dana,ELS,EAP,2006,572
BLUMIN Dana,ELS,EAP,2006,864
BLUMIN Dana,ELS,EAP,2006,1734
BLUMIN Dana,ELS,EAP,2006,1982
BLUMIN Dana,ELS,EAP,2006,2504
BLUMIN Dana,ELS,EAP,2006,3273
BLUMIN Dana,ELS,EAP,2006,2692
BLUMIN Dana,ELS,EAP,2006,3270
BLUMIN Dana,ELS,EAP,2006,4067
BLUMIN Dana,ELS,EAP,2006,217
BLUMIN Dana,ELS,EAP,2007,142
MANFREDI Thomas,ELS,EAP,2010,3400
MARIANNA Pascal,ELS,EAP,2006,2418
MARIANNA Pascal,ELS,EAP,2007,139
MARTIN Sebastien,ELS,EAP,2006,326
MARTIN Sebastien,ELS,EAP,2006,255
MARTIN Sebastien,ELS,EAP,2010,7879
MARTIN Sebastien,ELS,EAP,2010,1031
MARTIN Sebastien,ELS,EAP,2010,3235
PUYMOYEN Agnäs,ELS,EAP,2007,2783
PUYMOYEN Agnäs,ELS,EAP,2007,3727
PUYMOYEN Agnäs,ELS,EAP,2007,784
PUYMOYEN Agnäs,ELS,EAP,2007,257
PUYMOYEN Agnäs,ELS,EAP,2007,1097
PUYMOYEN Agnäs,ELS,EAP,2007,924
SCARPETTA Stefano,ELS,EAP,2010,5911
SCARPETTA Stefano,ELS,EAP,2010,6995
SCARPETTA Stefano,ELS,EAP,2010,1757
SCHETS Louise,ELS,EAP,2010,3340
SCHETS Louise,ELS,EAP,2010,4917
SONNET Anne,ELS,EAP,2010,1993
SONNET Anne,ELS,EAP,2010,1460
SONNET Anne,ELS,EAP,2011,658
SWAIM Paul,ELS,EAP,2007,1502
CANAUD Marie-ClÇmence,ELS,HD,2006,609
CANAUD Marie-ClÇmence,ELS,HD,2006,2465
CANAUD Marie-ClÇmence,ELS,HD,2006,891
CANAUD Marie-ClÇmence,ELS,HD,2006,1219
CANAUD Marie-ClÇmence,ELS,HD,2006,1735
CANAUD Marie-ClÇmence,ELS,HD,2006,2260
CANAUD Marie-ClÇmence,ELS,HD,2006,3010
CANAUD Marie-ClÇmence,ELS,HD,2006,3832
CANAUD Marie-ClÇmence,ELS,HD,2006,4277
CANAUD Marie-ClÇmence,ELS,HD,2006,4762
CANAUD Marie-ClÇmence,ELS,HD,2006,3249
CANAUD Marie-ClÇmence,ELS,HD,2007,2129
CANAUD Marie-ClÇmence,ELS,HD,2007,1505
CANAUD Marie-ClÇmence,ELS,HD,2007,583
CANAUD Marie-ClÇmence,ELS,HD,2007,3734
CANAUD Marie-ClÇmence,ELS,HD,2007,9039
CANAUD Marie-ClÇmence,ELS,HD,2007,4012
CANAUD Marie-ClÇmence,ELS,HD,2007,759
CANAUD Marie-ClÇmence,ELS,HD,2008,993
CANAUD Marie-ClÇmence,ELS,HD,2010,763
CANAUD Marie-ClÇmence,ELS,HD,2010,1398
CANAUD Marie-ClÇmence,ELS,HD,2010,3512
CANAUD Marie-ClÇmence,ELS,HD,2010,6181
COLOMBO Francesca,ELS,HD,2011,843
DE LOOPER Michael,ELS,HD,2010,2888
DE LOOPER Michael,ELS,HD,2011,207
DE LOOPER Michael,ELS,HD,2011,5362
DE LOOPER Michael,ELS,HD,2011,800
DE LOOPER Michael,ELS,HD,2011,2215
DE LOOPER Michael,ELS,HD,2012,2191
DE LOOPER Michael,ELS,HD,2012,3475
LAFORTUNE Gaetan,ELS,HD,2007,5442
LAFORTUNE Gaetan,ELS,HD,2010,156
LAFORTUNE Gaetan,ELS,HD,2010,7719
LAFORTUNE Gaetan,ELS,HD,2010,4991
LAFORTUNE Gaetan,ELS,HD,2010,6486
LAFORTUNE Gaetan,ELS,HD,2010,9706
LAFORTUNE Gaetan,ELS,HD,2010,11082
LAFORTUNE Gaetan,ELS,HD,2010,1922
LAFORTUNE Gaetan,ELS,HD,2010,2825
LAFORTUNE Gaetan,ELS,HD,2011,149
LAFORTUNE Gaetan,ELS,HD,2011,1245
LAFORTUNE Gaetan,ELS,HD,2011,1847
MORGAN David,ELS,HD,2007,4768
PARIS Valerie,ELS,HD,2011,1227
PARIS Valerie,ELS,HD,2011,2624
PARIS Valerie,ELS,HD,2011,3494
PARIS Valerie,ELS,HD,2011,4691
PEARSON Mark,ELS,HD,2010,8386
PEARSON Mark,ELS,HD,2012,5377
SASSI Franco,ELS,HD,2010,4186
GARSON Jean-Pierre,ELS,IMD,2010,959
LEMAITRE Georges,ELS,IMD,2010,880
